,도장,해체,설치,양중,굴착,정리,매설,기타
1520,0,0,0,0,0,0,0,24
1521,0,0,0,0,0,0,0,13
1522,0,0,0,0,0,0,0,17
1523,0,0,0,0,0,0,0,13
1524,0,0,1,0,0,0,0,63
1525,0,1,0,0,0,0,0,33
1526,0,0,0,0,0,0,0,24
1527,0,0,0,0,0,0,0,17
1528,1,0,0,0,0,0,0,27
1529,0,0,0,0,0,0,0,11
1530,0,0,0,0,0,0,0,23
1531,0,0,0,0,0,0,0,14
1532,0,1,0,0,0,0,0,20
1533,0,1,0,0,0,0,0,45
1534,0,0,0,0,0,0,0,5
1535,0,0,0,0,0,0,0,52
1536,0,0,0,0,0,0,0,7
1537,0,1,0,0,0,0,0,21
1538,0,0,0,0,0,0,0,33
1539,0,0,0,0,0,0,0,10
1540,0,0,1,0,0,0,0,41
1541,0,1,0,0,0,0,0,26
1542,0,1,0,0,0,0,0,28
1543,0,0,0,0,0,0,0,27
1544,0,1,0,0,0,0,0,31
1545,0,0,0,0,0,0,0,25
1546,0,0,2,0,0,0,0,17
1547,0,0,1,0,0,0,0,27
1548,0,0,0,0,0,0,0,18
1549,0,0,0,0,0,0,0,11
1550,0,0,0,0,0,0,0,15
1551,0,1,0,0,0,0,0,25
1552,0,0,0,0,0,0,0,15
1553,0,0,0,0,0,0,0,13
1554,0,0,0,0,0,0,0,13
1555,0,1,0,0,0,0,0,19
1556,0,0,0,0,0,0,0,36
1557,0,0,0,0,0,0,0,16
1558,0,0,0,0,0,0,0,47
1559,0,0,0,0,0,0,0,27
1560,0,0,0,0,0,0,0,30
1561,0,0,0,0,0,0,0,24
1562,0,0,0,0,0,0,0,49
1563,0,0,1,0,0,0,0,27
1564,0,0,0,0,0,0,0,20
1565,0,0,1,0,0,0,0,22
1566,0,0,0,0,0,0,0,41
1567,0,2,0,0,0,0,0,37
1568,0,1,0,0,0,0,0,32
1569,0,0,0,0,0,0,0,15
1570,0,0,0,0,0,0,0,50
1571,0,0,0,0,0,0,0,22
1572,0,0,1,0,0,0,0,32
1573,0,0,0,0,0,0,0,9
1574,0,0,0,0,0,0,0,7
1575,0,0,0,0,0,0,0,28
1576,0,0,0,0,0,0,0,15
1577,0,0,0,0,0,0,0,40
1578,0,0,0,0,0,0,0,25
1579,0,0,0,0,0,0,0,20
1580,0,0,0,0,0,0,0,17
1581,0,0,0,0,0,0,0,18
1582,0,0,0,0,0,0,0,34
1583,0,0,0,0,0,0,0,18
1584,0,0,0,0,0,0,0,51
1585,0,0,1,0,0,0,0,22
1586,0,0,0,0,0,0,0,10
1587,0,0,0,0,0,0,0,54
1588,0,0,0,0,0,0,0,9
1589,0,0,1,0,0,0,0,31
1590,0,0,0,0,0,0,0,27
1591,0,0,0,0,0,0,0,28
1592,0,0,0,0,0,0,0,20
1593,0,0,0,0,0,0,0,7
1594,0,0,0,0,0,0,0,26
1595,0,0,0,0,0,0,0,22
1596,0,0,1,0,0,0,0,12
1597,0,0,0,0,0,0,0,19
1598,0,0,0,0,0,0,0,29
1599,0,0,0,0,0,0,0,14
1600,0,0,0,0,0,0,0,28
1601,0,1,0,0,0,0,0,22
1602,0,0,0,0,0,0,0,19
1603,0,0,0,0,0,0,0,16
1604,0,1,0,0,0,0,0,22
1605,0,0,0,0,0,0,0,22
1606,0,0,1,0,0,0,0,41
1607,0,0,1,0,0,0,0,26
1608,0,0,2,0,0,0,0,24
1609,0,0,0,0,0,0,0,19
1610,0,0,0,0,0,0,0,31
1611,0,1,0,0,0,0,0,19
1612,0,0,0,0,0,0,0,44
1613,0,1,0,0,0,0,0,27
1614,0,0,0,0,0,0,0,23
1615,0,1,0,0,0,0,0,29
1616,0,0,0,0,0,0,0,29
1617,0,0,0,0,0,2,0,42
1618,0,0,1,0,0,0,0,72
1619,0,4,0,0,0,0,0,56
1620,0,0,0,0,0,0,0,25
1621,0,0,0,0,0,0,0,19
1622,0,2,1,0,0,0,0,27
1623,0,0,0,0,0,0,0,9
1624,0,0,0,0,0,0,0,14
1625,0,0,0,0,0,0,0,35
1626,0,0,0,0,0,0,0,45
1627,0,0,1,0,0,0,0,15
1628,0,0,0,0,0,0,0,32
1629,0,0,0,0,0,0,0,21
1630,0,0,1,0,0,0,0,9
1631,0,0,0,0,0,0,0,22
1632,0,0,0,0,0,0,0,19
1633,0,0,0,0,0,0,0,15
1634,0,0,0,0,0,0,0,17
1635,0,0,0,0,0,0,0,11
1636,0,0,0,0,0,0,0,17
1637,0,0,0,0,0,0,0,34
1638,0,1,0,0,0,0,0,6
1639,0,1,3,0,0,0,0,30
1640,1,0,1,0,0,0,0,34
1641,0,0,0,0,0,0,0,14
1642,0,0,0,0,0,0,0,37
1643,0,0,1,0,0,0,0,28
1644,0,0,0,0,0,0,0,21
1645,1,0,0,0,0,0,0,14
1646,0,0,0,0,0,0,0,7
1647,0,0,0,0,0,0,0,20
1648,0,0,0,0,0,0,0,20
1649,0,0,0,0,0,0,0,23
1650,1,0,0,0,0,0,0,21
1651,0,0,0,0,0,0,0,31
1652,0,0,1,0,0,0,0,26
1653,0,0,0,0,0,0,0,20
1654,0,0,1,0,0,0,0,39
1655,0,1,0,0,0,0,0,11
1656,0,0,0,0,0,0,0,25
1657,0,0,0,0,0,0,0,25
1658,0,0,0,0,0,0,0,27
1659,0,0,0,0,0,0,0,10
1660,0,1,0,0,0,1,0,19
1661,0,0,0,0,0,0,0,7
1662,0,0,0,0,0,1,0,14
1663,0,0,0,0,0,0,0,14
1664,0,0,0,0,0,0,0,14
1665,0,0,0,0,0,0,0,11
1666,0,0,1,0,0,0,0,20
1667,0,0,1,0,0,0,0,37
1668,0,0,0,0,0,0,0,21
1669,0,0,0,0,0,0,0,20
1670,0,0,1,0,0,0,0,13
1671,0,0,0,0,0,0,0,16
1672,0,0,0,0,0,0,0,10
1673,0,1,0,0,0,0,0,25
1674,0,0,0,0,0,0,0,24
1675,0,0,0,0,0,0,0,12
1676,0,1,0,0,0,0,0,30
1677,0,0,0,0,0,0,0,13
1678,0,0,0,0,0,0,0,18
1679,0,0,0,0,0,0,0,21
1680,0,0,0,0,0,0,0,13
1681,0,0,0,0,0,0,0,9
1682,0,0,0,0,0,0,0,14
1683,0,0,0,0,0,1,0,34
1684,0,0,0,0,0,0,0,11
1685,0,0,0,0,0,0,0,23
1686,0,0,0,0,0,0,0,18
1687,0,1,0,0,0,0,0,27
1688,0,1,0,0,0,0,0,16
1689,0,0,0,0,0,0,0,45
1690,0,1,0,0,0,0,0,16
1691,0,0,0,0,0,0,0,24
1692,0,0,0,0,0,0,0,18
1693,0,0,0,0,0,0,0,22
1694,0,0,0,0,0,0,0,13
1695,0,0,1,0,0,0,0,23
1696,0,0,0,0,0,1,0,13
1697,0,0,0,0,0,0,0,138
1698,0,0,0,0,0,0,0,22
1699,0,1,0,0,0,0,0,17
1700,0,0,0,0,0,0,0,24
1701,0,0,1,0,0,0,0,16
1702,0,1,0,0,0,0,0,15
1703,0,1,0,0,0,0,0,15
1704,0,0,0,0,0,0,0,26
1705,0,0,0,0,0,0,0,13
1706,0,0,0,0,0,0,0,23
1707,0,1,0,0,0,0,0,17
1708,0,0,0,0,0,0,0,35
1709,0,0,0,0,0,0,0,16
1710,0,0,1,0,0,1,0,22
1711,0,0,0,0,0,0,0,14
1712,0,0,0,0,0,0,0,22
1713,0,0,0,0,0,0,0,27
1714,0,2,0,0,0,0,0,30
1715,0,0,0,0,0,0,0,8
1716,0,0,0,0,0,0,0,43
1717,0,0,0,0,0,0,0,12
1718,0,1,0,0,0,0,0,16
1719,0,0,0,0,0,0,0,11
1720,0,0,0,0,0,0,0,20
1721,0,0,0,0,0,0,0,16
1722,0,0,0,1,0,0,0,32
1723,0,0,0,0,0,0,0,14
1724,0,0,0,0,0,0,0,31
1725,0,0,0,0,0,0,0,28
1726,0,0,3,0,0,0,0,41
1727,0,0,0,0,0,0,0,33
1728,0,0,0,0,0,0,0,5
1729,0,0,0,0,0,0,0,14
1730,0,0,0,0,0,0,0,37
1731,0,0,0,0,0,0,0,15
1732,0,0,0,0,0,0,0,18
1733,0,0,0,0,0,0,0,31
1734,0,0,0,0,0,0,0,15
1735,0,0,1,0,0,0,0,19
1736,0,0,0,0,0,0,0,14
1737,0,0,0,0,0,0,0,40
1738,0,0,0,0,0,0,0,26
1739,0,0,2,0,0,0,0,32
1740,0,0,0,0,0,0,0,20
1741,0,0,0,0,0,0,0,44
1742,0,0,0,0,0,1,0,29
1743,0,0,1,0,0,0,0,37
1744,0,0,0,0,0,0,0,33
1745,0,0,0,0,0,0,0,13
1746,1,0,0,0,0,0,0,44
1747,0,0,0,0,0,0,0,8
1748,0,1,0,0,0,0,0,28
1749,0,1,0,0,0,0,0,26
1750,0,0,0,0,0,0,0,18
1751,0,0,2,0,0,0,0,22
1752,0,0,0,0,0,0,0,25
1753,0,0,0,0,0,0,0,15
1754,0,0,0,0,0,0,0,46
1755,0,1,0,0,0,0,0,14
1756,0,0,1,0,0,0,0,21
1757,1,0,0,0,0,0,0,13
1758,0,0,0,0,0,0,0,13
1759,0,1,0,0,0,0,0,8
1760,0,2,1,0,0,0,0,48
1761,0,0,0,0,0,0,0,21
1762,0,1,0,0,0,0,0,19
1763,0,0,0,0,0,0,0,11
1764,0,0,0,0,0,0,0,35
1765,0,0,0,0,0,0,0,15
1766,0,0,0,0,0,0,0,24
1767,0,0,0,0,0,0,0,14
1768,0,0,0,0,0,0,0,19
1769,0,0,0,0,0,0,0,34
1770,0,0,0,0,0,0,0,19
1771,0,1,0,0,0,0,0,24
1772,0,0,0,0,0,0,0,60
1773,0,0,0,0,0,0,0,16
1774,0,0,0,0,0,0,0,10
1775,0,0,0,0,0,0,0,23
1776,0,0,0,0,0,0,0,25
1777,0,0,0,0,0,0,0,12
1778,0,0,0,0,0,0,0,21
1779,0,0,0,0,0,0,0,15
1780,0,0,0,0,0,0,0,23
1781,0,0,0,0,0,0,0,17
1782,0,0,0,0,0,0,0,21
1783,0,0,0,0,0,0,0,10
1784,0,1,2,0,0,0,0,34
1785,1,0,0,0,0,0,0,49
1786,0,0,0,0,0,0,0,5
1787,0,0,0,0,0,0,0,27
1788,0,0,0,0,0,0,0,25
1789,0,0,0,0,0,0,0,20
1790,0,0,0,0,0,0,0,21
1791,0,1,1,0,0,0,0,27
1792,0,0,0,0,0,0,0,31
1793,0,0,0,0,0,0,0,12
1794,0,0,0,0,0,0,0,20
1795,1,0,0,0,0,0,0,48
1796,0,1,2,0,0,1,0,36
1797,0,0,0,0,0,0,0,27
1798,0,0,0,0,0,0,0,15
1799,0,0,0,0,0,0,0,32
1800,0,0,0,0,0,0,0,22
1801,0,0,0,0,0,0,0,34
1802,0,0,1,0,0,0,0,21
1803,0,0,0,0,0,0,0,25
1804,0,0,1,0,0,0,0,54
1805,0,0,1,0,0,0,0,54
1806,0,0,0,0,0,0,0,35
1807,0,0,0,0,0,0,0,6
1808,0,0,0,0,0,0,0,37
1809,0,4,2,0,0,0,0,45
1810,0,0,0,0,0,0,0,8
1811,0,0,0,0,0,0,0,18
1812,0,0,0,0,0,1,0,31
1813,0,1,0,0,0,0,0,16
1814,0,0,0,0,0,0,0,17
1815,0,0,0,0,0,0,0,23
1816,0,0,0,0,0,0,0,13
1817,0,1,0,0,0,0,0,19
1818,0,0,0,0,0,0,0,27
1819,0,0,0,0,0,0,0,21
1820,0,0,1,0,0,0,0,30
1821,0,0,0,0,0,0,0,23
1822,0,0,0,0,0,0,0,19
1823,0,0,0,0,0,0,0,34
1824,0,0,0,0,0,0,0,35
1825,0,0,0,0,0,0,0,23
1826,0,0,0,0,0,0,0,19
1827,0,0,0,0,0,0,0,33
1828,0,0,0,0,0,0,0,18
1829,0,0,2,0,0,0,0,16
1830,0,1,1,0,0,0,0,46
1831,0,0,0,0,0,0,0,12
1832,0,0,0,0,0,0,0,16
1833,0,1,0,0,0,0,0,25
1834,0,2,1,0,0,0,0,50
1835,0,0,0,0,0,0,0,8
1836,0,1,0,0,0,0,0,18
1837,0,0,1,0,0,0,0,57
1838,0,1,0,0,0,0,0,15
1839,0,1,0,0,0,0,0,29
1840,0,0,0,0,0,0,0,22
1841,0,0,0,0,0,0,0,7
1842,0,0,0,0,0,0,0,48
1843,0,0,0,0,0,0,0,27
1844,0,0,0,0,0,0,0,25
1845,0,1,3,0,0,0,0,38
1846,0,1,0,0,0,0,0,10
1847,0,0,0,0,0,0,0,12
1848,0,0,0,0,0,0,0,18
1849,0,0,0,0,0,0,0,17
1850,0,0,0,0,0,0,0,12
1851,0,0,0,0,0,0,0,35
1852,0,0,0,0,0,0,0,14
1853,0,0,1,0,0,0,0,35
1854,0,0,0,0,0,0,0,21
1855,0,0,0,0,0,0,0,13
1856,0,0,1,0,0,0,0,21
1857,0,0,0,0,0,0,0,26
1858,0,0,0,0,0,0,0,53
1859,0,0,1,0,0,0,0,14
1860,0,0,0,0,0,0,0,17
1861,0,0,1,0,0,0,0,53
1862,0,0,0,0,0,0,0,26
1863,0,0,0,0,0,0,0,14
1864,0,1,0,0,0,0,0,18
1865,0,0,0,0,0,0,0,26
1866,0,0,0,0,0,0,0,24
1867,0,0,0,0,0,0,0,29
1868,0,0,0,0,0,0,0,19
1869,0,2,0,0,0,0,0,14
1870,0,0,0,0,0,0,0,7
1871,0,0,0,0,0,0,0,20
1872,0,0,1,0,0,0,0,7
1873,0,0,1,0,0,0,0,22
1874,0,0,1,0,0,0,0,50
1875,0,0,0,0,0,0,0,22
1876,0,0,0,0,0,0,0,19
1877,0,0,0,0,0,0,0,23
1878,0,0,0,0,0,0,0,21
1879,0,0,0,0,0,0,0,13
1880,0,0,0,0,0,0,0,12
1881,0,0,0,0,0,0,0,18
1882,0,0,0,0,0,0,0,52
1883,0,0,0,0,0,0,0,16
1884,0,0,0,0,0,0,0,8
1885,0,0,0,0,0,0,0,18
1886,0,0,0,0,0,0,0,23
1887,0,0,0,0,0,1,0,21
1888,1,0,0,0,0,0,0,18
1889,0,0,0,0,0,0,0,36
1890,0,0,0,0,0,0,0,20
1891,0,0,0,0,0,0,0,15
1892,0,0,1,0,0,0,0,11
1893,0,0,0,0,0,0,0,36
1894,0,0,1,0,0,0,0,82
1895,0,0,2,0,0,0,0,33
1896,0,0,0,0,0,0,0,39
1897,0,0,0,0,0,0,0,29
1898,0,0,0,0,0,0,0,12
1899,0,0,0,0,0,0,0,49
1900,0,0,0,0,0,0,0,18
1901,0,0,0,0,0,0,0,23
1902,0,0,1,0,0,0,0,34
1903,0,0,2,0,0,0,0,38
1904,0,1,0,0,0,0,0,72
1905,0,0,1,0,0,0,0,27
1906,0,1,0,0,0,0,0,25
1907,0,1,2,0,0,0,0,36
1908,0,0,0,0,0,0,0,11
1909,0,0,1,0,0,0,0,39
1910,0,0,0,0,0,0,0,6
1911,0,0,0,0,0,0,0,11
1912,0,1,0,0,0,0,0,7
1913,0,0,0,0,0,0,0,20
1914,1,1,1,0,0,0,0,24
1915,0,1,0,0,0,0,0,34
1916,0,1,0,0,0,0,0,4
1917,0,0,0,0,0,0,0,51
1918,0,0,0,0,0,0,0,21
1919,0,2,0,0,0,0,0,45
1920,0,0,0,0,0,0,0,32
1921,0,0,0,0,0,0,0,21
1922,0,0,0,0,0,0,0,15
1923,0,0,0,0,0,0,0,17
1924,0,0,0,0,0,0,0,19
1925,0,0,0,0,0,0,0,24
1926,0,2,0,0,0,0,0,16
1927,0,0,0,0,0,0,0,7
1928,0,1,0,0,0,0,0,16
1929,0,0,0,0,0,0,0,23
1930,0,0,0,0,0,0,0,54
1931,0,0,1,0,0,0,0,15
1932,0,0,0,0,0,0,0,16
1933,0,0,0,0,0,0,0,20
1934,0,1,0,0,0,0,0,20
1935,0,0,0,0,0,0,0,10
1936,0,0,0,0,0,0,0,19
1937,0,0,0,0,0,0,0,24
1938,0,0,0,0,0,0,0,20
1939,0,0,0,0,0,0,0,23
1940,0,0,1,0,0,0,0,31
1941,0,2,0,0,0,0,0,25
1942,0,0,1,0,0,0,0,24
1943,0,0,2,0,0,0,0,50
1944,0,0,0,0,0,0,0,69
1945,0,0,0,0,0,0,0,26
1946,0,0,0,0,0,0,0,21
1947,0,0,0,0,0,0,0,28
1948,0,0,0,0,0,0,0,22
1949,0,0,0,0,0,0,0,21
1950,0,0,0,0,0,0,0,24
1951,0,0,0,0,0,0,0,14
1952,0,0,1,0,0,0,0,17
1953,0,0,0,0,0,0,0,29
1954,0,0,1,0,0,0,0,23
1955,0,0,0,0,0,0,0,19
1956,0,0,2,0,0,0,0,15
1957,0,0,0,0,0,0,0,28
1958,0,0,0,0,0,0,0,44
1959,0,0,0,0,0,0,0,32
1960,0,0,1,0,0,0,0,20
1961,0,0,1,0,0,0,0,26
1962,0,0,0,0,0,0,0,15
1963,0,0,0,0,0,0,0,26
1964,0,0,0,0,0,0,0,20
1965,0,0,0,0,0,0,0,37
1966,0,0,0,0,0,0,0,61
1967,0,1,0,0,0,0,0,26
1968,0,2,0,0,0,0,0,39
1969,0,0,0,0,0,0,0,29
1970,0,1,0,0,0,0,0,14
1971,0,0,0,0,0,0,0,37
1972,0,0,0,0,0,0,0,28
1973,0,0,1,0,0,0,0,16
1974,0,0,0,0,0,0,0,22
1975,0,0,0,0,0,0,0,13
1976,0,0,0,0,0,0,0,19
1977,0,0,0,0,0,0,0,13
1978,0,0,0,0,0,0,0,10
1979,0,0,1,0,0,0,0,16
1980,0,0,2,0,0,0,0,20
1981,0,0,0,0,0,0,0,45
1982,0,0,0,0,0,0,0,30
1983,0,1,0,0,0,0,0,14
1984,0,0,2,0,0,0,0,41
1985,0,0,0,0,0,0,0,9
1986,0,0,1,0,0,0,0,14
1987,0,0,0,0,0,0,0,20
1988,0,0,0,0,0,0,0,9
1989,0,0,0,0,0,0,0,21
1990,0,0,1,0,0,0,0,25
1991,0,0,0,0,0,0,0,26
1992,0,0,0,0,0,0,0,14
1993,0,0,0,0,0,0,0,22
1994,0,0,1,0,0,0,0,27
1995,0,0,0,0,0,0,0,19
1996,0,0,0,0,0,0,0,30
1997,0,0,0,0,0,0,0,32
1998,0,0,0,0,0,0,0,26
1999,0,0,0,0,0,0,0,13
2000,0,0,1,0,0,1,0,58
2001,0,0,0,0,0,0,0,21
2002,0,0,0,0,0,0,0,19
2003,0,1,0,0,0,0,0,40
2004,0,0,0,0,0,0,0,28
2005,0,0,0,0,0,0,0,29
2006,0,0,0,0,0,0,0,7
2007,0,0,0,0,0,0,0,20
2008,0,2,0,0,0,0,0,23
2009,0,0,0,0,0,0,0,23
2010,0,0,0,0,0,0,0,25
2011,0,1,0,0,0,0,0,9
2012,0,0,0,0,0,0,0,36
2013,0,0,0,0,0,0,0,26
2014,0,0,0,0,0,0,0,19
2015,0,0,0,0,0,0,0,22
2016,0,1,0,0,0,0,0,22
2017,0,0,0,0,0,0,0,17
2018,0,0,0,0,0,0,0,28
2019,0,0,0,0,0,0,0,24
2020,0,0,0,0,0,0,0,13
2021,0,0,0,0,0,0,0,19
2022,0,0,0,2,0,0,0,39
2023,0,1,0,0,0,0,0,25
2024,0,0,0,0,0,0,0,24
2025,0,0,0,0,0,0,0,23
2026,0,0,0,0,0,0,0,19
2027,0,1,0,0,0,0,0,8
2028,0,0,0,0,0,0,0,16
2029,0,0,2,1,0,0,0,73
2030,0,0,4,0,0,0,0,32
2031,0,0,0,0,0,0,0,17
2032,0,0,0,0,0,0,0,31
2033,0,0,0,0,0,0,0,21
2034,0,0,0,0,0,0,0,12
2035,0,0,0,0,0,0,0,30
2036,0,1,0,0,0,0,0,11
2037,0,0,0,0,0,0,0,23
2038,0,0,0,0,0,0,0,15
2039,0,0,0,0,0,0,0,44
2040,0,0,0,0,0,0,0,10
2041,0,0,0,0,0,0,0,32
2042,0,1,0,0,0,0,0,18
2043,0,0,0,0,0,0,0,14
2044,0,1,0,0,0,0,0,25
2045,0,0,0,0,0,0,0,27
2046,0,0,0,0,0,0,0,29
2047,0,0,0,0,0,0,0,19
2048,0,0,0,0,0,0,0,35
2049,0,0,0,0,0,0,0,37
2050,0,0,1,0,0,0,0,19
2051,0,1,0,0,0,0,0,59
2052,0,0,0,0,0,0,0,34
2053,0,0,0,0,0,0,0,30
2054,0,2,0,0,0,0,0,16
2055,0,1,0,0,0,0,0,5
2056,0,0,0,0,0,0,0,17
2057,0,0,0,0,0,0,0,27
2058,0,0,0,0,0,0,0,39
2059,0,0,0,0,0,0,0,40
2060,0,0,2,0,0,0,0,19
2061,0,0,0,0,0,0,0,21
2062,0,0,0,0,0,0,0,16
2063,0,0,0,0,0,0,0,25
2064,0,0,0,0,0,0,0,13
2065,0,0,0,0,0,0,0,19
2066,0,0,0,0,0,0,0,20
2067,0,0,0,0,0,0,0,15
2068,0,2,1,0,0,0,0,25
2069,0,0,2,0,0,0,0,28
2070,0,0,1,0,0,0,0,15
2071,0,0,1,0,0,0,0,28
2072,0,0,0,0,0,0,0,20
2073,0,0,0,0,0,0,0,16
2074,0,0,0,0,0,0,0,25
2075,0,0,0,0,0,0,0,29
2076,0,1,0,0,0,0,0,31
2077,0,0,0,0,0,0,0,26
2078,0,0,0,0,0,0,0,21
2079,0,0,0,0,0,0,0,69
2080,0,0,1,0,0,0,0,19
2081,0,0,1,0,0,0,0,17
2082,0,0,0,0,0,0,0,34
2083,0,0,0,0,0,0,0,14
2084,0,0,0,0,0,0,0,36
2085,2,0,0,0,0,0,0,26
2086,0,0,0,0,0,0,0,30
2087,0,0,0,0,0,0,0,12
2088,0,0,0,0,0,0,0,13
2089,0,1,0,0,0,0,0,36
2090,0,0,1,0,0,0,0,47
2091,0,1,0,0,0,0,0,14
2092,0,0,0,0,0,0,0,20
2093,0,0,0,0,0,0,0,11
2094,0,0,0,0,0,0,0,14
2095,0,0,0,0,0,0,0,16
2096,0,1,0,0,0,0,0,20
2097,0,0,0,0,0,0,0,18
2098,0,1,0,0,0,0,0,14
2099,0,0,1,0,0,0,0,13
2100,0,0,0,0,0,0,0,25
2101,0,1,0,0,0,0,0,70
2102,0,0,0,0,0,0,0,22
2103,0,1,1,0,0,0,0,34
2104,0,0,0,0,0,0,0,21
2105,0,0,0,0,0,0,0,22
2106,0,0,0,0,0,0,0,14
2107,0,1,0,0,0,0,0,12
2108,0,1,0,0,0,0,0,20
2109,0,1,0,0,0,0,0,20
2110,0,0,0,0,0,0,0,40
2111,0,0,0,0,0,0,0,24
2112,0,0,0,0,0,0,0,32
2113,0,0,0,0,0,0,0,53
2114,0,0,1,0,0,0,0,10
2115,0,1,0,0,0,0,0,17
2116,0,0,0,0,0,0,0,17
2117,0,1,0,0,0,0,0,21
2118,0,0,0,0,0,0,0,29
2119,0,0,0,0,0,0,0,22
2120,0,1,0,0,0,0,0,12
2121,0,2,0,0,0,0,0,58
2122,0,0,1,0,0,0,0,24
2123,0,0,0,0,0,0,0,13
2124,0,0,0,0,0,0,0,18
2125,0,0,0,0,0,0,0,20
2126,0,0,0,0,0,0,0,22
2127,0,0,0,0,0,0,0,12
2128,0,0,0,0,0,0,0,30
2129,0,0,0,0,0,0,0,22
2130,0,0,0,0,0,0,0,38
2131,0,0,0,0,0,0,0,13
2132,0,0,0,0,0,0,0,20
2133,0,0,0,0,0,0,0,28
2134,0,0,0,0,0,0,0,34
2135,0,0,0,0,0,0,0,12
2136,0,0,0,0,0,0,0,30
2137,0,0,1,0,0,0,0,23
2138,0,1,0,0,0,0,0,16
2139,0,1,0,0,0,0,0,21
2140,0,0,1,0,0,0,0,35
2141,0,2,0,0,0,0,0,20
2142,1,0,0,0,0,0,0,34
2143,0,0,1,0,0,0,0,33
2144,0,0,1,0,0,0,0,29
2145,0,0,0,0,0,0,0,44
2146,0,0,1,0,0,0,0,38
2147,0,0,1,0,0,0,0,30
2148,0,0,0,0,0,0,0,23
2149,0,0,2,0,0,0,0,43
2150,0,0,0,0,0,0,0,34
2151,0,0,0,0,0,0,0,32
2152,0,0,0,0,0,0,0,13
2153,0,0,1,0,0,0,0,23
2154,0,0,0,0,0,0,0,13
2155,0,0,1,0,0,0,0,32
2156,0,1,0,0,0,0,0,33
2157,0,0,0,0,0,0,0,18
2158,0,0,0,0,0,0,0,23
2159,0,0,0,0,0,0,0,32
2160,0,0,0,0,0,0,0,24
2161,0,0,0,0,0,0,0,9
2162,0,1,0,0,0,0,0,14
2163,0,1,0,0,0,0,0,12
2164,0,0,0,0,0,0,0,25
2165,0,0,0,0,0,0,0,23
2166,0,1,0,0,0,0,0,32
2167,0,1,0,0,0,0,0,15
2168,0,0,0,0,0,0,0,13
2169,0,0,0,0,0,0,0,30
2170,1,0,0,0,0,0,0,19
2171,0,0,1,0,0,0,0,27
2172,0,0,1,0,0,0,0,20
2173,0,0,0,0,0,0,0,37
2174,0,1,0,0,0,0,0,18
2175,0,0,0,0,0,0,0,11
2176,0,0,0,0,0,0,0,20
2177,0,0,0,0,0,0,0,28
2178,0,0,0,0,0,0,0,43
2179,0,0,0,0,0,0,0,30
2180,0,0,0,0,0,0,0,41
2181,0,0,0,0,0,0,0,25
2182,0,1,0,0,0,0,0,16
2183,0,0,0,0,0,0,0,14
2184,0,0,1,0,0,0,0,15
2185,0,0,0,0,0,0,0,21
2186,0,0,0,0,0,0,0,50
2187,0,1,1,0,0,0,0,32
2188,0,0,0,0,0,0,0,18
2189,0,1,1,0,0,0,0,16
2190,0,1,0,0,0,0,0,13
2191,0,1,0,0,0,1,0,31
2192,0,0,1,0,0,0,0,17
2193,0,0,0,0,0,0,0,8
2194,1,0,0,0,0,0,0,37
2195,0,0,2,0,0,0,0,34
2196,0,0,0,0,0,0,0,13
2197,0,0,0,0,0,0,0,10
2198,0,1,0,0,0,0,0,12
2199,0,0,0,0,0,0,0,14
2200,0,0,0,0,0,0,0,19
2201,0,0,0,0,0,0,0,11
2202,0,1,0,0,0,0,0,22
2203,0,1,1,0,0,0,0,19
2204,0,0,0,0,0,0,0,26
2205,0,0,0,0,0,0,0,36
2206,0,0,0,0,0,0,0,27
2207,1,0,0,0,0,0,0,38
2208,0,0,0,0,0,0,0,19
2209,0,0,0,0,0,0,0,19
2210,0,0,0,0,0,0,0,15
2211,0,0,0,0,0,0,0,14
2212,0,0,0,0,0,0,0,14
2213,0,0,0,0,0,0,0,23
2214,0,0,0,0,0,0,0,16
2215,0,1,0,0,0,0,0,6
2216,0,0,0,0,0,0,0,20
2217,0,0,0,0,0,0,0,49
2218,0,1,0,0,0,0,0,43
2219,0,0,0,0,0,0,0,16
2220,0,0,1,0,0,0,0,16
2221,0,0,0,0,0,0,0,21
2222,0,0,0,0,0,0,0,42
2223,0,0,0,0,0,0,0,19
2224,0,0,0,0,0,0,0,57
2225,0,0,2,0,0,0,0,29
2226,0,0,0,0,0,0,0,9
2227,0,0,2,0,0,0,0,14
2228,0,0,1,0,0,0,0,31
2229,0,1,0,0,0,0,0,31
2230,0,0,0,0,0,0,0,13
2231,0,0,0,0,0,0,0,33
2232,0,0,0,0,0,0,0,34
2233,0,1,0,0,0,0,0,18
2234,0,1,0,0,0,0,0,6
2235,0,0,0,0,0,0,0,23
2236,0,0,0,0,0,0,0,18
2237,0,0,0,0,0,0,0,19
2238,0,0,1,0,0,0,0,25
2239,0,0,1,0,0,0,0,26
2240,0,0,0,0,0,0,0,9
2241,0,0,0,0,0,0,0,20
2242,0,0,0,0,0,0,0,16
2243,0,1,0,0,0,0,0,27
2244,0,0,2,0,0,0,0,42
2245,0,0,0,0,0,0,0,21
2246,0,0,0,0,0,0,0,14
2247,0,0,1,0,0,0,0,23
2248,0,0,0,0,0,0,0,14
2249,0,0,0,0,0,0,0,14
2250,0,0,0,0,0,0,0,23
2251,0,0,1,0,0,0,0,40
2252,0,0,0,0,0,0,0,24
2253,0,0,2,0,0,0,0,51
2254,0,0,0,0,0,0,0,14
